,index,branch_failpass,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,session_start_time,stimuli_presented,trial_duration,trial_num,trial_template,task,sub_id,exp,Correct,Shorter,Length
6759,38906,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_laglack,582,[],choice-response,Lack,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lag,1735,43,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6760,38907,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_fadfat,657,[],choice-response,Fad,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fad,2151,44,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,0,8
6761,38908,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_fadfat,819,[],choice-response,Fad,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fat,1960,45,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6762,38909,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_cabcap,353,[],choice-response,Cap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cab,1539,46,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6763,38910,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_bagback,345,[],choice-response,Bag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Back,1376,47,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6764,38911,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_laglack,638,[],choice-response,Lack,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lack,1611,48,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,1,1
6765,38912,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_bagback,482,[],choice-response,Back,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bag,1688,49,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6766,38913,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_beadbeat,918,[],choice-response,Bead,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bead,2466,50,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,0,8
6767,38914,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_lablap,686,[],choice-response,Lap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lap,1616,51,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,1,1
6768,38915,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_laglack,342,[],choice-response,Lag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lack,1446,52,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6769,38916,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_cabcap,230,[],choice-response,Cap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cab,1536,53,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6770,38917,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_fadfat,609,[],choice-response,Fad,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fat,1813,54,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6771,38918,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_fadfat,983,[],choice-response,Fad,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fad,2389,55,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,0,8
6772,38919,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_beadbeat,783,[],choice-response,Bead,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Beat,1842,56,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6773,38920,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_beadbeat,720,[],choice-response,Bead,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bead,1907,57,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,0,8
6774,38921,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_laglack,428,[],choice-response,Lack,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lag,1819,58,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6775,38922,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_lablap,1176,[],choice-response,Lap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lab,2501,59,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6776,38923,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_bagback,656,[],choice-response,Back,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Back,1626,60,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,1,1
6777,38924,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_lablap,706,[],choice-response,Lap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lap,1705,61,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,1,1
6778,38925,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_bagback,958,[],choice-response,Bag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bag,2056,62,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,0,8
6779,38926,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_cabcap,626,[],choice-response,Cab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cap,1726,63,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6780,38927,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_beadbeat,349,[],choice-response,Beat,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Beat,1306,64,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,1,1
6781,38928,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_laglack,335,[],choice-response,Lag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lack,1287,65,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6782,38929,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_lablap,253,[],choice-response,Lap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lap,1220,66,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,1,1
6783,38930,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_fadfat,159,[],choice-response,Fad,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fat,1253,67,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6784,38931,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_bagback,711,[],choice-response,Bag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bag,1939,68,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,0,8
6785,38932,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_bagback,767,[],choice-response,Back,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Back,1660,69,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,1,1
6786,38933,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_cabcap,794,[],choice-response,Cap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cab,1948,70,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6787,38934,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_beadbeat,901,[],choice-response,Bead,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bead,2155,71,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,0,8
6788,38935,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_cabcap,233,[],choice-response,Cap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cap,1163,72,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,1,1
6789,38936,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_laglack,832,[],choice-response,Lag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lag,2001,73,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,0,8
6790,38937,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_fadfat,378,[],choice-response,Fat,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fad,1824,74,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6791,38938,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_lablap,309,[],choice-response,Lap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lab,1476,75,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6792,38939,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_laglack,268,[],choice-response,Lack,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lag,1466,76,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6793,38940,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_fadfat,483,[],choice-response,Fat,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fat,1775,77,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,1,1
6794,38941,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_bagback,755,[],choice-response,Back,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Back,1815,78,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,1,1
6795,38942,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_lablap,680,[],choice-response,Lab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lab,2154,79,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,0,8
6796,38943,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_beadbeat,630,[],choice-response,Bead,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bead,1882,80,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,0,8
6797,38944,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_fadfat,657,[],choice-response,Fad,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fad,2010,81,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,0,8
6798,38945,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_laglack,873,[],choice-response,Lack,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lack,1833,82,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,1,1
6799,38946,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_cabcap,741,[],choice-response,Cap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cab,1949,83,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6800,38947,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_lablap,371,[],choice-response,Lab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lap,1449,84,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6801,38948,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_beadbeat,242,[],choice-response,Beat,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Beat,1239,85,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,1,1
6802,38949,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_bagback,22,[],choice-response,Bag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bag,1105,86,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,0,8
6803,38950,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_cabcap,573,[],choice-response,Cab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cap,1606,87,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6804,38951,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_lablap,352,[],choice-response,Lap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lap,1314,88,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,1,1
6805,38952,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_cabcap,204,[],choice-response,Cab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cab,1374,89,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,0,8
6806,38953,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_beadbeat,161,[],choice-response,Bead,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bead,1355,90,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,0,8
6807,38954,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_lablap,140,[],choice-response,Lap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lab,1388,91,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6808,38955,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_beadbeat,331,[],choice-response,Beat,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Beat,1296,92,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,1,1
6809,38956,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_laglack,241,[],choice-response,Lag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lack,1475,93,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6810,38957,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_bagback,52,[],choice-response,Back,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bag,1311,94,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6811,38958,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_laglack,681,[],choice-response,Lack,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lag,1952,95,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6812,38959,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_cabcap,547,[],choice-response,Cab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cap,1556,96,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6813,38960,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_fadfat,442,[],choice-response,Fat,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fad,1868,97,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6814,38961,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_bagback,555,[],choice-response,Bag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Back,1542,98,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6815,38962,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_fadfat,348,[],choice-response,Fat,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fat,1567,99,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,1,1
6816,38963,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_bagback,401,[],choice-response,Bag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Back,1382,100,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6817,38964,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_lablap,336,[],choice-response,Lab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lab,1600,101,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,0,8
6818,38965,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_beadbeat,349,[],choice-response,Bead,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Beat,1289,102,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6819,38966,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_fadfat,361,[],choice-response,Fad,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fat,1544,103,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6820,38967,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_bagback,202,[],choice-response,Back,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bag,1352,104,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6821,38968,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_cabcap,166,[],choice-response,Cap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cab,1414,105,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6822,38969,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_laglack,203,[],choice-response,Lag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lag,1338,106,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,0,8
6823,38970,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_cabcap,289,[],choice-response,Cap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cap,1222,107,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,1,1
6824,38971,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_lablap,252,[],choice-response,Lab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lap,1272,108,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6825,38972,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_fadfat,499,[],choice-response,Fat,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Fad,1867,109,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6826,38973,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_beadbeat,414,[],choice-response,Beat,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Bead,1669,110,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,1,8
6827,38974,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_laglack,342,[],choice-response,Lag,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lack,1387,111,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
6828,38975,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_lablap,334,[],choice-response,Lap,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Lap,1341,112,PrescreenTrials,PrescreenTrials,af90a,EXP8a,1,1,1
6829,38976,,6345b7f49677d36bd07c5a10,EXP8a_FJ,0,af90a7e2eeeb9550827d772ef4d0b819b157110f0020c3850cbb28c185e491bc,2300.9406061172485,False,keypress,prescreenRsp_cabcap,410,[],choice-response,Cab,63769574ee2f0792ad9a3641,2022-11-17 15:11:32-05:00,Cap,1398,113,PrescreenTrials,PrescreenTrials,af90a,EXP8a,0,0,1
