branch_failpass,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,stimuli_presented,trial_duration,trial_num,trial_template
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_l_J,309,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_6,3212,245,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_l_J,478,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_5,3381,246,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,588,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_3,3446,247,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,294,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_1,3123,248,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,169,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_8,3346,249,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,675,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_1,3568,250,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,cat_catchRsp,9860,['Cat meowing'],choice-response,Dog barking,620ec2cd3f3e26074333ad10,cat_meowing,12432,251,Catch_cat
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,307,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_8,3179,252,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,751,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_2,3765,253,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,242,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_7,3286,254,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_l_J,406,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_6,3491,255,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,814,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_4,3756,256,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,194,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_1,3015,257,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_s_F,209,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_2,3075,258,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,223,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_4,3092,259,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,429,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_5,3360,260,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,338,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_6,3334,261,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,543,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_7,3618,262,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,323,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_1,3320,263,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,bird_catchRsp,1712,['Bird singing'],choice-response,Bird singing,620ec2cd3f3e26074333ad10,songbird,4214,264,Catch_bird
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_s_F,454,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_1,3383,265,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_l_J,659,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_8,3626,266,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,187,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_7,3085,267,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,384,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_3,3382,268,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,122,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_8,3185,269,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,113,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_3,2959,270,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,944,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_5,3930,271,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,193,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_8,3340,272,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,48,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_2,2894,273,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_l_J,110,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_5,3157,274,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_l_J,618,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_6,3495,275,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,bird_catchRsp,315,['Bird singing'],choice-response,Bird singing,620ec2cd3f3e26074333ad10,songbird,2840,276,Catch_bird
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,304,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_3,3223,277,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,189,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_4,3226,278,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,289,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_1,3229,279,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,297,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_3,3216,280,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,121,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_6,3054,281,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,225,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_5,3230,282,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,77,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_7,3203,283,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_s_F,335,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_1,3274,284,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,864,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_5,3727,285,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,161,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_8,3292,286,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_s_F,90,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_2,2983,287,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,bird_catchRsp,24,['Bird singing'],choice-response,Bird singing,620ec2cd3f3e26074333ad10,songbird,2567,288,Catch_bird
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_s_F,109,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_2,2964,289,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,276,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_4,3248,290,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,220,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_3,3281,291,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_l_J,342,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_6,3355,292,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,281,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_1,3069,293,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,291,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_7,3212,294,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_l_J,12,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_7,2999,295,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,49785,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_4,52874,296,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,313,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_8,3348,297,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,325,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_4,3187,298,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_s_F,345,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_2,3342,299,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,bird_catchRsp,1488,['Bird singing'],choice-response,Bird singing,620ec2cd3f3e26074333ad10,songbird,4075,300,Catch_bird
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_l_J,545,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_5,3621,301,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,348,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_3,3175,302,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,281,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_8,3184,303,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,253,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_6,3384,304,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_s_F,257,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_4,3132,305,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,227,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_3,3142,306,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,227,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_5,3280,307,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_l_J,207,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_6,3215,308,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,338,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_6,3282,309,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,215,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_7,3191,310,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,234,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_8,3179,311,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,bird_catchRsp,359,['Bird singing'],choice-response,Bird singing,620ec2cd3f3e26074333ad10,songbird,2903,312,Catch_bird
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,291,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_8,3427,313,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,315,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_2,3313,314,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,288,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_1,3317,315,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_l_J,254,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_8,3290,316,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,51,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_4,2968,317,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,167,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_1,3059,318,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_l_J,290,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_5,3302,319,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,False,keypress,testresponse_s_F,221,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_2,3150,320,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,262,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_7,3282,321,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,198,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_3,3218,322,maintaskTrials_2_s
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,132,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_6,3200,323,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,bird_catchRsp,533,['Bird singing'],choice-response,Bird singing,620ec2cd3f3e26074333ad10,songbird,3098,324,Catch_bird
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_l_J,297,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_7,3410,325,maintaskTrials_2_l
pass,620ddeee49655b42f1242551,Group_FJ,0,a4aca7b1afdee12d2fc15e3586ea765122936b97f28f8ec3e14d30fc3f4588dc,6172.069279909134,True,keypress,testresponse_s_F,262,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_3,3090,326,maintaskTrials_2_s
